CollectionNumber,Locality_Code,DBH,X_coordinate,Y_coordinate,CutdownDate,GrowthForm,TrunkHeight,CrownHeight,CrownWidth,MatureLeafTotalWeight,YoungLeafTotalWeight,X.Carbon,X.Nitrogen,auto.BYHAND,WholeTreeMatureLeafArea,WholeTreeYoungLeafArea,MatureLeafSampleAreaBeforeHerbivory,MatureLeafSampleAreaAfterHerbivory,YoungLeafSampleAreaBeforeHerbivory,YoungLeafSampleAreaAfterHerbivory,MatureLeafSampleWetWeight,YoungLeafSampleWetWeight,comments,exudate.absent,exudate.white,exudate.cream,exudate.yellow,exudate.orange,exudate.red,exudate.black,exudate.colorless,OLD.NumberOfCaterpillarsDB,OLD.NumberLiveMinesDB,OLD.NumberDeadMinesDB,latex.absent,OLD.SLADB,OLD.Carbon,OLD.Nitrogen,SLA,isZ,Family_ID,Genus_ID,Species_ID,Species_AUTHOR,CorrTaxa2016,Morphospecies,auto.X.Carbon,auto.X.Nitrogen,auto.SLA,auto.latex,auto.YoungTotalFromSample,auto.MatureTotalFromSample,REMOVE.missCutdown,REMOVE.noLeafWeight,TotalLeafWeight,TotalLeafArea,TotalTreeHeight,YoungLeafHerbivory,MatureLeafHerbivory,auto.CrownHeight,auto.CrownHeight.no,auto.CrownHeight.rsq,auto.CrownWidth,auto.CrownWidth.no,auto.CrownWidth.rsq,auto.TrunkHeight,auto.TrunkHeight.no,auto.TrunkHeight.rsq,NumberOfCaterpillarsVOJTA,LOOKUP,Phill-caterpillars,Compare,NumberDeadMinesOndra,LOOKUP,Phil-deadMines,Compare,NumberLiveMinesOndra,LOOKUP,Phil-liveMines,Compare,OuterBarkTexture.smooth,OuterBarkTexture.rough,OuterBarkTexture.flaky,OuterBarkTexture.lenticels,fissures.vertical,fissures.horizontal,fissures.broad,fissures.narrow,bark.black,bark.darkbrown,bark.brown,bark.lightbrown,bark.orange,bark.yellow,bark.red,bark.pink,bark.white,bark.cream,bark.grey,bark.green,bark.OTHER,cambium.black,cambium.darkbrown,cambium.brown,cambium.lightbrown,cambium.orange,cambium.yellow,cambium.red,cambium.pink,cambium.white,cambium.cream,cambium.grey,cambium.green,cambium.OTHER,wood.black,wood.darkbrown,wood.brown,wood.lightbrown,wood.orange,wood.yellow,wood.red,wood.pink,wood.white,wood.cream,wood.grey,wood.green,SpeciesMissing,TOREMOVE,TOREMOVE.comment,Herbivory_Young_missing,Herbivory_Mature_missing,FamilyNEW14,GenusNEW14,speciesNEW14,MorphospeciesNEW,SpeciesNEW-OLD,Family-OLD,Genus-OLD,Species-OLD,SpeciesNameDiff,Herbivory Added Mature/Young
WS5A0282,WS,5.3,3.536,82.863,23-Jun-06,tree,2.7,4.75,3.73,0.2,0,45.3475,2.2125,0,1.351749434,0,1829.88,1791.068,NA,NA,26.5,0,,0,0,1,0,0,1,0,0,2,4,2,0,198.7921667,45.3475,2.2125,198.7921666986,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.2,1.351749434,7.45,NA,38.812,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,4,4,4,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0283,WS,11,8.545,84.737,,tree,7.992734706,5.0282528511,3.8243201323,0,0,45.3475,2.2125,0,0,0,NA,NA,NA,NA,0,0,Species ID was done inrelating to local name sice the protocol was not filled in the DB.,0,0,1,0,0,1,0,0,0,0,0,0,NA,45.3475,2.2125,137.3573417733,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,1,0,0,0,cutdowndate miss,no mature and young leaves weights,0,0,13.0209875571,NA,NA,1,252,0.3697045778,1,248,0.5524364571,1,258,0.1814032682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no,no leaves records,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0284,WS,6.4,2.233,86.136,23-Jun-06,tree,5.5,4.5,1.4,0.263,0,45.3475,2.2125,0,1.1581780937,0,1762.652,1739.469,NA,NA,39.5,0,,0,0,1,0,0,1,0,0,0,0,0,0,120.4277184,45.3475,2.2125,120.4277183768,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.263,1.1581780937,10,NA,23.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0285,WS,11.3,2.528,82.121,22-Jan-06,tree,5.6,6.85,2.5,1.8,0.2771,43.7365,3.5355,0,6.8376128571,1.014936342,1595.566,1595.443,1543,1542,42,42.1,,1,0,0,0,0,0,0,0,0,0,0,1,195.97907,43.7365,3.5355,195.97907,0,Euphorbiaceae,Melanolepis,Melanolepis multiglandulosa,multiglandulosa,0,,1,1,0,0,0,0,NO,NO,2.0771,6.8376128571,12.45,1,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Melanolepis,multiglandulosa,,Melanolepis multiglandulosa,Euphorbiaceae,Melanolepis,Melanolepis multiglandulosa,0,0
WS5A0286,WS,28.2,5.675,86.528,23-Jun-06,tree,15.65,7.95,6.75,11.4,1.7549,47.45925,3.17975,0,59.7034998379,7.1753874674,6663.372,6462.642,1598,1566,123.4,38.3,,1,0,0,0,0,0,0,0,61,9,26,1,194.1474899,47.45925,3.17975,194.1474899065,0,Malvaceae,Trichospermum,Trichospermum pleiostigma,pleiostigma,0,,1,1,0,0,0,0,NO,NO,13.1549,59.7034998379,23.6,32,200.73,0,0,0,0,0,0,0,0,0,67,64,64,NNN,26,26,26,0,10,9,9,NNN,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Malvaceae,Trichospermum,pleiostigma,,Trichospermum pleiostigma,Malvaceae,Trichospermum,Trichospermum pleiostigma,0,0
WS5A0288,WS,5.2,7.337,87.086,26-Jun-06,tree,3.55,4.6,1.6,0.4178,0,45.3475,2.2125,0,1.8723313022,0,2052.008,2043.521,NA,NA,45.6,0,,0,0,1,0,0,1,0,0,4,0,2,0,137.5747114,45.3475,2.2125,137.5747113907,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.4178,1.8723313022,8.15,NA,8.487,0,0,0,0,0,0,0,0,0,4,4,4,0,2,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0289,WS,7.8,8.344,88.058,26-Jun-06,tree,5.5,6.3,2.9,1.4,0,45.3475,2.2125,0,8.4251573718,0,3835.623,3755.213,NA,NA,62.4,0,Houe building,0,0,1,0,0,1,0,0,5,0,0,0,131.064867,45.3475,2.2125,131.0648670032,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,1.4,8.4251573718,11.8,NA,80.41,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0290,WS,9,0.689,97.235,27-Jun-06,tree,3.59,4.55,1.6,0.4,0.1172,47.27175,2.4055,0,2.4133383562,0.5498633333,1787.465,1761.737,1729,1689,29.2,36,Previously Identified by LAE as Alphitonia incana,1,0,0,0,0,0,0,0,2,27,2,1,245.8435671,47.27175,2.4055,245.8435671006,0,Malvaceae,Commersonia,Commersonia bartramia,bartramia,0,,1,1,0,0,0,0,NO,NO,0.5172,2.4133383562,8.14,40,25.728,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,27,27,27,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Malvaceae,Commersonia,bartramia,,Commersonia bartramia,Malvaceae,Commersonia,Commersonia bartramia,0,0
WS5A0291,WS,5.4,0.222,97.892,,tree,6.4772637384,3.3188515327,2.1097426001,0,0,45.3475,2.2125,0,0,0,NA,NA,NA,NA,0,0,Species ID was done inrelating to local name sice the protocol was not filled in the DB.,0,0,1,0,0,1,0,0,0,0,0,0,NA,45.3475,2.2125,137.3573417733,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,1,0,0,0,cutdowndate miss,no mature and young leaves weights,0,0,9.7961152711,NA,NA,1,252,0.3697045778,1,248,0.5524364571,1,258,0.1814032682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no,no leaves records,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0292,WS,7.5,1.256,94.964,27-Jun-06,tree,8.5,2.54,2.25,0,0,43.757,2.3183333333,0,0,0,NA,NA,NA,NA,0,0,Tree on seasonb of loosing leaves and all the leave fall off when cut.Brus Prove the tree to be a Spodius sp.and not Garuga floribunda,1,0,0,0,0,0,0,0,0,0,0,1,NA,43.757,2.318333333,149.3379236757,0,Burseraceae,Garuga,Garuga floribunda,floribunda,0,,1,1,1,0,0,0,NO,no mature and young leaves weights,0,0,11.04,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no leaves records,no,data ok,data ok,Burseraceae,Garuga,floribunda,,Garuga floribunda,Burseraceae,Garuga,Garuga floribunda,0,0
WS5A0293,WS,10,11.061,82.758,22-Jun-06,tree,8,6.1,2.4,0.6,0.0792,47.45925,3.17975,0,2.2841548387,0.2459266504,1528.017,1416.176,1437,1270,37.2,40.9,,1,0,0,0,0,0,0,0,9,0,0,1,160.4153005,47.45925,3.17975,160.4153005405,0,Malvaceae,Trichospermum,Trichospermum pleiostigma,pleiostigma,0,,1,1,0,0,0,0,NO,NO,0.6792,2.2841548387,14.1,167,111.841,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Malvaceae,Trichospermum,pleiostigma,,Trichospermum pleiostigma,Malvaceae,Trichospermum,Trichospermum pleiostigma,0,0
WS5A0294,WS,5.8,7.566,89.016,26-Jun-06,tree,6.4,1.85,1.7,0.29,0,45.3475,2.2125,0,1.3125193873,0,1889.682,1846.579,NA,NA,40.8,0,,0,0,1,0,0,1,0,0,2,0,0,0,134.0243963,45.3475,2.2125,134.0243962581,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.29,1.3125193873,8.25,NA,43.103,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0295,WS,8.3,3.539,92.052,24-Jun-06,tree,9.5,3.7,0.5,0.78,0,45.3475,2.2125,0,3.2851295935,0,1764.619,1554.119,NA,NA,36.9,0,,0,0,1,0,0,1,0,0,9,0,4,0,148.384153,45.3475,2.2125,148.384153,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.78,3.2851295935,13.2,NA,210.5,0,0,0,0,0,0,0,0,0,9,9,9,0,4,4,4,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,1,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0296,WS,5.4,7.489,89.248,26-Jun-06,tree,6.65,2,1.35,0.242,0,45.3475,2.2125,0,1.0642024082,0,2007.846,1939.311,NA,NA,44.1,0,,0,0,1,0,0,1,0,0,1,0,0,0,123.6534608,45.3475,2.2125,123.6534608333,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.242,1.0642024082,8.65,NA,68.535,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0297,WS,11.1,4.657,89.988,24-Jun-06,tree,10.65,4.55,3,3.2,0,45.3475,2.2125,0,15.4247790576,0,3739.776,3682.666,NA,NA,76.4,0,,0,0,1,0,0,1,0,0,4,0,0,0,120.0796614,45.3475,2.2125,120.0796613873,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,3.2,15.4247790576,15.2,NA,57.11,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,1,0,0,1,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0298,WS,6.5,5.872,88.705,23-Jun-06,tree,8.3,2.25,2.15,0.2,0,45.3475,2.2125,0,0.7710143158,0,1869.117,1831.159,NA,NA,47.5,0,,0,0,1,0,0,1,0,0,0,0,0,0,117.3659967,45.3475,2.2125,117.3659967232,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.2,0.7710143158,10.55,NA,37.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0299,WS,7.8,3.065,90.689,24-Jun-06,tree,6.55,4.2,1.7,2.2,0,45.3475,2.2125,0,10.0174273973,0,3830.774,3656.361,NA,NA,80.3,0,,0,0,1,0,0,1,0,0,1,0,0,0,121.8403602,45.3475,2.2125,121.8403602346,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,2.2,10.0174273973,10.75,NA,174.413,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,,0,0,1,1,0,0,1,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0300,WS,10.1,5.627,91.964,27-Jun-06,tree,10,4.45,3.26,2,0,44.9715,2.32875,0,8.9729051621,0,3991.295,3737.215,NA,NA,83.3,0,,0,0,0,0,0,1,0,0,26,0,0,0,129.8361339,44.9715,2.32875,129.836133875,0,Euphorbiaceae,Macaranga,Macaranga aleuritoides,aleuritoides,0,,1,1,0,0,0,0,NO,NO,2,8.9729051621,14.45,NA,254.08,0,0,0,0,0,0,0,0,0,28,27,27,NNN,0,0,0,0,1,0,0,NNN,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,aleuritoides,,Macaranga aleuritoides,Euphorbiaceae,Macaranga,Macaranga aleuritoides,0,0
WS5A0302,WS,6.1,3.36,93.939,27-Jun-06,tree,4.63,2.79,2.5,0.2,0.0842,45.3475,2.2125,0,0.87635625,0.2483403035,1874.347,1822.821,1768,1749,41.6,59.3,,0,0,1,0,0,1,0,0,1,0,0,0,136.6696146,45.3475,2.2125,136.6696146053,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.2842,0.87635625,7.42,19,51.526,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0303,WS,13.9,3.997,93.348,24-Jun-06,tree,14.4,3.35,5,3.2,0.1628,43.3802,2.8882,0,13.6324887608,0.4980576271,4672.12,4434.819,1514,1444,104.1,47.2,,1,0,0,0,0,0,0,0,147,0,0,1,147.3317831,43.3802,2.8882,147.3317831206,0,Ulmaceae,Trema,Trema orientalis,orientalis,0,,1,1,0,0,0,0,NO,NO,3.3628,13.6324887608,17.75,70,237.301,0,0,0,0,0,0,0,0,0,190,168,168,NNN,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Ulmaceae,Trema,orientalis,,Trema orientalis,Ulmaceae,Trema,Trema orientalis,0,0
WS5A0304,WS,15.6,4.435,98.298,28-Jun-06,tree,12.75,5.45,5.25,7.2,0.3087,47.45925,3.17975,0,31.7066510204,1.2477577778,5489.484,5178.753,1726,1637,117.6,40.5,,1,0,0,0,0,0,0,0,17,3,18,1,160.4153005,47.45925,3.17975,160.4153005405,0,Malvaceae,Trichospermum,Trichospermum pleiostigma,pleiostigma,0,,1,1,0,0,0,0,NO,NO,7.5087,31.7066510204,18.2,89,310.731,0,0,0,0,0,0,0,0,0,23,20,20,NNN,18,18,18,0,3,3,3,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Malvaceae,Trichospermum,pleiostigma,,Trichospermum pleiostigma,Malvaceae,Trichospermum,Trichospermum pleiostigma,0,0
WS5A0305,WS,11.7,4.895,96.444,27-Jun-06,tree,11.4,4.7,6.8,4.6,0.1216,45.3475,2.2125,0,21.8848494055,0.3890750462,3782.255,3601.485,1755,1731,75.7,54.1,,0,0,1,0,0,1,0,0,45,2,7,0,129.8361339,45.3475,2.2125,129.836133875,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,4.7216,21.8848494055,16.1,24,180.77,0,0,0,0,0,0,0,0,0,56,51,51,NNN,7,7,7,0,2,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0306,WS,10.4,6.787,96.238,28-Jun-06,tree,7.55,5.59,3.85,2.2,0.0516,45.3475,2.2125,0,10.9875323529,0.1706769231,3909.235,3735.761,1720,1677,74.8,50.7,,0,0,1,0,0,1,0,0,24,1,0,0,167.5304953,45.3475,2.2125,167.5304953226,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,2.2516,10.9875323529,13.14,43,173.474,0,0,0,0,0,0,0,0,0,33,29,29,NNN,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0307,WS,10.2,8.082,93.455,28-Jun-06,tree,14.5,1.55,3.2,0.6,0.0735,47.45925,3.17975,0,2.6568366048,0.2154207317,1786.893,1669.379,1551,1442,37.7,49.2,,1,0,0,0,0,0,0,0,12,3,0,1,169.5818891,47.45925,3.17975,169.5818891429,0,Malvaceae,Trichospermum,Trichospermum pleiostigma,pleiostigma,0,,1,1,0,0,0,0,NO,NO,0.6735,2.6568366048,16.05,109,117.514,0,0,0,0,0,0,0,0,0,13,13,13,0,1,1,1,0,2,3,3,NNN,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Malvaceae,Trichospermum,pleiostigma,,Trichospermum pleiostigma,Malvaceae,Trichospermum,Trichospermum pleiostigma,0,0
WS5A0308,WS,5.5,9.841,93.362,28-Jun-06,tree,7.59,2.57,1.2,0.348,0,45.3475,2.2125,0,1.7210299298,0,1825.737,1691.357,NA,NA,34.2,0,,0,0,1,0,0,1,0,0,3,0,0,0,151.0820467,45.3475,2.2125,151.0820466909,0,Euphorbiaceae,Macaranga,Macaranga tanarius,tanarius,0,,1,1,0,0,0,0,NO,NO,0.348,1.7210299298,10.16,NA,134.38,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Euphorbiaceae,Macaranga,tanarius,,Macaranga tanarius,Euphorbiaceae,Macaranga,Macaranga tanarius,0,0
WS5A0309,WS,8.8,7.7,100,,tree,4.7827692718,7.0386897855,4.6295680252,0,0,47.27175,2.4055,0,0,0,NA,NA,NA,NA,0,0,Previously Identified by LAE as Alphitonia incana,1,0,0,0,0,0,0,0,0,0,0,0,NA,47.27175,2.4055,174.8436135045,0,Malvaceae,Commersonia,Commersonia bartramia,bartramia,0,,1,1,1,0,0,0,cutdowndate miss,no mature and young leaves weights,0,0,11.8214590574,NA,NA,1,26,0.4831566563,1,26,0.3658750161,1,26,0.0062778365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,no,no leaves records,no,data ok,data ok,Malvaceae,Commersonia,bartramia,,Commersonia bartramia,Malvaceae,Commersonia,Commersonia bartramia,0,0
WS5A0310,WS,13.7,9,100,29-Jun-06,tree,14.55,3.6,4.5,4,0,43.3802,2.8882,0,12.606765,0,2874.535,2521.353,NA,NA,80,0,,1,0,0,0,0,0,0,0,58,0,2,0,97.30108393,43.3802,2.8882,97.3010839344,0,Ulmaceae,Trema,Trema orientalis,orientalis,0,,1,1,0,0,0,0,NO,NO,4,12.606765,18.15,NA,353.182,0,0,0,0,0,0,0,0,0,88,72,72,NNN,2,2,2,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,no,no,no,data ok,data ok,Ulmaceae,Trema,orientalis,,Trema orientalis,Ulmaceae,Trema,Trema orientalis,0,0
WS5A0311,WS,18.4,9.378,96.954,01-Jul-06,tree,14.65,5.6,6.22,7.8,0.3814,47.45925,3.17975,0,36.455484,1.5121070755,5246.989,4907.469,1733,1681,105,42.4,,1,0,0,0,0,0,0,0,12,7,5,1,215.2723463,47.45925,3.17975,215.2723463212,0,Malvaceae,Trichospermum,Trichospermum pleiostigma,pleiostigma,0,,1,1,0,0,0,0,NO,NO,8.1814,36.455484,20.25,52,339.52,0,0,0,0,0,0,0,0,0,18,15,15,NNN,5,5,5,0,7,7,7,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,,0,0,1,1,0,0,0,0,0,0,1,0,,0,0,1,1,0,0,0,0,1,0,0,0,no,no,no,data ok,data ok,Malvaceae,Trichospermum,pleiostigma,,Trichospermum pleiostigma,Malvaceae,Trichospermum,Trichospermum pleiostigma,0,0
WS5A0313,WS,31.5,9.375,97.153,01-Jul-06,tree,12.86,12.95,13.7,25.2,0.7626,43.3802,2.8882,0,104.2222550459,2.9379773956,8588.551,8114.447,1641,1568,196.2,40.7,,1,0,0,0,0,0,0,0,176,2,0,1,135.7763492,43.3802,2.8882,135.7763491503,0,Ulmaceae,Trema,Trema orientalis,orientalis,0,,1,1,0,0,0,0,NO,NO,25.9626,104.2222550459,25.81,73,474.104,0,0,0,0,0,0,0,0,0,218,192,192,NNN,1,1,1,0,2,2,2,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,,0,0,1,1,0,0,1,0,0,0,1,0,,0,0,1,1,0,0,0,0,0,0,1,0,no,no,no,data ok,data ok,Ulmaceae,Trema,orientalis,,Trema orientalis,Ulmaceae,Trema,Trema orientalis,0,0
