id,plot,PLOTPLOT,sub,subplot,sample_code_tree,TreesGeorge,UniqueInter,field_code,dbh,CAT,qty,SingleINTERACTION,bin_CATERPILLAR_ID,interaction code,FAMILY,Dubious_removal,Notes- move yess,plant_family,plant_genus,plant_species,morphospecies,PLANTx,subfamily,tribe,genus,species,subspecies
4769,K0184,K,4K0184,K4,YS4K0184,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4197,CATY002,30.5,YS4K0184CATY002,1,no,ACM4197,YS4K0184ACM4197,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,,,,
4771,K0185,K,4K0185,K4,YS4K0185,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4197,CATY002,37.0,YS4K0185CATY002,2,no,ACM4197,YS4K0185ACM4197,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,,,,
2697,K0004,K,1K0004,K1,YS1K0004,Ficus_congesta,Ficus_congestaACM4248,CATY004,18.5,YS1K0004CATY004,1,no,ACM4248,YS1K0004ACM4248,Geometridae,,,Moraceae,Ficus,congesta,,MoracFicucong,,,,,
4194,K0127,K,3K0127,K3,YS3K0127,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,10.0,YS3K0127CATY002,3,no,ACM4260,YS3K0127ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4173,K0110,K,3K0110,K3,YS3K0110,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,13.5,YS3K0110CATY002,7,no,ACM4260,YS3K0110ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4174,K0110,K,3K0110,K3,YS3K0110,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY003,13.5,YS3K0110CATY003,4,no,ACM4260,YS3K0110ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4811,K0217,K,4K0217,K4,YS4K0217,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY003,13.6,YS4K0217CATY003,2,no,ACM4260,YS4K0217ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4812,K0217,K,4K0217,K4,YS4K0217,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY004,13.6,YS4K0217CATY004,1,no,ACM4260,YS4K0217ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4212,K0150,K,3K0150,K3,YS3K0150,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,14.2,YS3K0150CATY001,4,no,ACM4260,YS3K0150ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4233,K0166,K,3K0166,K3,YS3K0166,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY003,15.0,YS3K0166CATY003,1,no,ACM4260,YS3K0166ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4778,K0189,K,4K0189,K4,YS4K0189,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,15.0,YS4K0189CATY002,3,no,ACM4260,YS4K0189ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4780,K0189,K,4K0189,K4,YS4K0189,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY004,15.0,YS4K0189CATY004,1,no,ACM4260,YS4K0189ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4815,K0220,K,4K0220,K4,YS4K0220,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,16.4,YS4K0220CATY001,12,no,ACM4260,YS4K0220ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4178,K0111,K,3K0111,K3,YS3K0111,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,17.0,YS3K0111CATY001,6,no,ACM4260,YS3K0111ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4183,K0116,K,3K0116,K3,YS3K0116,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,17.3,YS3K0116CATY001,3,no,ACM4260,YS3K0116ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4237,K0171,K,3K0171,K3,YS3K0171,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY002,19.6,YS3K0171CATY002,3,no,ACM4260,YS3K0171ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4239,K0171,K,3K0171,K3,YS3K0171,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY006,19.6,YS3K0171CATY006,1,no,ACM4260,YS3K0171ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4766,K0182,K,4K0182,K4,YS4K0182,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY003,22.5,YS4K0182CATY003,1,no,ACM4260,YS4K0182ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4244,K0172,K,3K0172,K3,YS3K0172,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY003,25.0,YS3K0172CATY003,5,no,ACM4260,YS3K0172ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4782,K0191,K,4K0191,K4,YS4K0191,Cyathea_contaminans,Cyathea_contaminansACM4260,CATY001,25.1,YS4K0191CATY001,1,no,ACM4260,YS4K0191ACM4260,Geometridae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4145,K0088,K,3K0088,K3,YS3K0088,Ficus_wassa,Ficus_wassaACM4272,CATY001,6.0,YS3K0088CATY001,1,no,ACM4272,YS3K0088ACM4272,Erebidae,,,Moraceae,Ficus,wassa,,MoracFicuwass,Lymantriinae,,,,
4234,K0170,K,3K0170,K3,YS3K0170,Ficus_pungens,Ficus_pungensACM4272,CATY001,17.2,YS3K0170CATY001,1,yes,ACM4272,YS3K0170ACM4272,Erebidae,,,Moraceae,Ficus,pungens,,MoracFicupung,Lymantriinae,,,,
2720,K0027,K,1K0027,K1,YS1K0027,Ficus_congesta,Ficus_congestaACM4272,CATY001,23.5,YS1K0027CATY001,10,no,ACM4272,YS1K0027ACM4272,Erebidae,,,Moraceae,Ficus,congesta,,MoracFicucong,Lymantriinae,,,,
4139,K0084,K,3K0084,K3,YS3K0084,Saurauia_schumanniana,Saurauia_schumannianaACM4272,CATY002,25.9,YS3K0084CATY002,1,yes,ACM4272,YS3K0084ACM4272,Erebidae,,,Actinidiaceae,Saurauia,schumanniana,,ActinSaurschu,Lymantriinae,,,,
2730,K0040,K,1K0040,K1,YS1K0040,Ficus_calopilina,Ficus_calopilinaACM4272,CATY004,28.9,YS1K0040CATY004,1,yes,ACM4272,YS1K0040ACM4272,Erebidae,,,Moraceae,Ficus,calopilina,,MoracFicucalo,Lymantriinae,,,,
4768,K0184,K,4K0184,K4,YS4K0184,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4272,CATY001,30.5,YS4K0184CATY001,1,no,ACM4272,YS4K0184ACM4272,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,,,,
4834,K0227,K,4K0227,K4,YS4K0227,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM4272,CATY007,39.8,YS4K0227CATY007,4,no,ACM4272,YS4K0227ACM4272,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,Lymantriinae,,,,
4836,K0227,K,4K0227,K4,YS4K0227,Elaeocarpus_dolichodactylus,Elaeocarpus_dolichodactylusACM4274,CATY011,39.8,YS4K0227CATY011,1,no,ACM4274,YS4K0227ACM4274,Erebidae,,,Elaeocarpaceae,Elaeocarpus,dolichodactylus,,ElaeoElaedoli,Lymantriinae,,,,
4150,K0102,K,3K0102,K3,YS3K0102,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM4429,CATY001,18.9,YS3K0102CATY001,3,no,ACM4429,YS3K0102ACM4429,Geometridae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
4242,K0172,K,3K0172,K3,YS3K0172,Cyathea_contaminans,Cyathea_contaminansACM4452,CATY002,25.0,YS3K0172CATY002,7,no,ACM4452,YS3K0172ACM4452,Nolidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,Nolinae,,,,
4159,K0102,K,3K0102,K3,YS3K0102,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM4494,CATY007,18.9,YS3K0102CATY007,3,no,ACM4494,YS3K0102ACM4494,Immidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
4217,K0154,K,3K0154,K3,YS3K0154,Prunus_gazelle-peninsulae,Prunus_gazelle-peninsulaeACM4533,CATY001,5.3,YS3K0154CATY001,11,no,ACM4533,YS3K0154ACM4533,Erebidae,,,Rosaceae,Prunus,gazelle-peninsulae,,RosacPrungaze,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
2711,K0016,K,1K0016,K1,YS1K0016,Piper_gibbilimbum,Piper_gibbilimbumACM4533,CATY003,13.2,YS1K0016CATY003,1,yes,ACM4533,YS1K0016ACM4533,Erebidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
3624,K3465,K,2K3465,K2,YS2K3465,Pipturus_argenteus,Pipturus_argenteusACM4533,CATY003,19.4,YS2K3465CATY003,4,no,ACM4533,YS2K3465ACM4533,Erebidae,,,Urticaceae,Pipturus,argenteus,,UrticPiptarge,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
4208,K0145,K,3K0145,K3,YS3K0145,Syzygium_versteegii,Syzygium_versteegiiACM4533,CATY002,22.5,YS3K0145CATY002,1,yes,ACM4533,YS3K0145ACM4533,Erebidae,,,Myrtaceae,Syzygium,versteegii,,MyrtaSyzyvers,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
3600,K0079,K,2K0079,K2,YS2K0079,Ficus_calopilina,Ficus_calopilinaACM4533,CATY001,26.0,YS2K0079CATY001,3,no,ACM4533,YS2K0079ACM4533,Erebidae,,,Moraceae,Ficus,calopilina,,MoracFicucalo,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
4226,K0160,K,3K0160,K3,YS3K0160,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4533,CATY002,30.0,YS3K0160CATY002,2,no,ACM4533,YS3K0160ACM4533,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,Leucomini,Euproctis,Euproctis petasma,
4840,K0232,K,4K0232,K4,YS4K0232,Saurauia_conferta,Saurauia_confertaACM4559,CATY002,6.5,YS4K0232CATY002,1,yes,ACM4559,YS4K0232ACM4559,Geometridae,,,Actinidiaceae,Saurauia,conferta,,ActinSaurconf,,,,,
4185,K0119,K,3K0119,K3,YS3K0119,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4559,CATY001,8.2,YS3K0119CATY001,1,yes,ACM4559,YS3K0119ACM4559,Geometridae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,,,,,
4148,K0099,K,3K0099,K3,YS3K0099,Saurauia_poolei,Saurauia_pooleiACM4559,CATY003,21.0,YS3K0099CATY003,1,yes,ACM4559,YS3K0099ACM4559,Geometridae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,,,,,
4146,K0092,K,3K0092,K3,YS3K0092,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,6.0,YS3K0092CATY001,4,no,ACM4670,YS3K0092ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4807,K0215,K,4K0215,K4,YS4K0215,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,6.5,YS4K0215CATY001,4,no,ACM4670,YS4K0215ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4790,K0202,K,4K0202,K4,YS4K0202,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,7.8,YS4K0202CATY001,2,no,ACM4670,YS4K0202ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
2704,K0007,K,1K0007,K1,YS1K0007,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,8.6,YS1K0007CATY001,1,no,ACM4670,YS1K0007ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4190,K0121,K,3K0121,K3,YS3K0121,Piper_subbullatum,Piper_subbullatumACM4670,CATY001,10.0,YS3K0121CATY001,2,no,ACM4670,YS3K0121ACM4670,Crambidae,,,Piperaceae,Piper,subbullatum,,PiperPipesubb,Spilomelinae,,Udea,,
4785,K0199,K,4K0199,K4,YS4K0199,Piper_gibbilimbum,Piper_gibbilimbumACM4670,CATY001,10.2,YS4K0199CATY001,6,no,ACM4670,YS4K0199ACM4670,Crambidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,Spilomelinae,,Udea,,
4170,K0106,K,3K0106,K3,YS3K0106,Saurauia_poolei,Saurauia_pooleiACM4670,CATY001,18.0,YS3K0106CATY001,9,no,ACM4670,YS3K0106ACM4670,Crambidae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,Spilomelinae,,Udea,,
2715,K0020,K,1K0020,K1,YS1K0020,Ficus_iodotricha,Ficus_iodotrichaACM4686,CATY003,13.5,YS1K0020CATY003,1,yes,ACM4686,YS1K0020ACM4686,Erebidae,,,Moraceae,Ficus,iodotricha,,MoracFicuiodo,Lymantriinae,,Somena,,
4221,K0155,K,3K0155,K3,YS3K0155,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM4686,CATY003,29.2,YS3K0155CATY003,1,no,ACM4686,YS3K0155ACM4686,Erebidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lymantriinae,,Somena,,
4168,K0102,K,3K0102,K3,YS3K0102,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACM9094,CATY016,18.9,YS3K0102CATY016,1,no,ACM9094,YS3K0102ACM9094,Eupterotidae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,Eupterotinae,,Cotana,Cotana nr. kebea,
4225,K0160,K,3K0160,K3,YS3K0160,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM9094,CATY001,30.0,YS3K0160CATY001,2,no,ACM9094,YS3K0160ACM9094,Eupterotidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Eupterotinae,,Cotana,Cotana nr. kebea,
4230,K0163,K,3K0163,K3,YS3K0163,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACM9094,CATY003,36.9,YS3K0163CATY003,1,no,ACM9094,YS3K0163ACM9094,Eupterotidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Eupterotinae,,Cotana,Cotana nr. kebea,
4758,K0177,K,4K0177,K4,YS4K0177,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY002,13.0,YS4K0177CATY002,1,no,ACN1400,YS4K0177ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4762,K0180,K,4K0180,K4,YS4K0180,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY002,17.5,YS4K0180CATY002,1,no,ACN1400,YS4K0180ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4767,K0183,K,4K0183,K4,YS4K0183,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,18.6,YS4K0183CATY001,2,no,ACN1400,YS4K0183ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4253,K0175,K,3K0175,K3,YS3K0175,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,22.5,YS3K0175CATY001,4,no,ACN1400,YS3K0175ACN1400,Lycaenidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,Lycaeninae,,Hypochrysops,,
4186,K0120,K,3K0120,K3,YS3K0120,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,25.2,YS3K0120CATY001,4,no,ACN1400,YS3K0120ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4246,K0173,K,3K0173,K3,YS3K0173,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,27.2,YS3K0173CATY001,7,no,ACN1400,YS3K0173ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4220,K0155,K,3K0155,K3,YS3K0155,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,29.2,YS3K0155CATY001,1,no,ACN1400,YS3K0155ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4227,K0160,K,3K0160,K3,YS3K0160,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY003,30.0,YS3K0160CATY003,2,no,ACN1400,YS3K0160ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4209,K0149,K,3K0149,K3,YS3K0149,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,30.3,YS3K0149CATY001,5,no,ACN1400,YS3K0149ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4755,K0176,K,4K0176,K4,YS4K0176,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,30.5,YS4K0176CATY001,6,no,ACN1400,YS4K0176ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4756,K0176,K,4K0176,K4,YS4K0176,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY003,30.5,YS4K0176CATY003,1,no,ACN1400,YS4K0176ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4228,K0163,K,3K0163,K3,YS3K0163,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,36.9,YS3K0163CATY001,3,no,ACN1400,YS3K0163ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4770,K0185,K,4K0185,K4,YS4K0185,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,37.0,YS4K0185CATY001,14,no,ACN1400,YS4K0185ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4224,K0158,K,3K0158,K3,YS3K0158,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,38.0,YS3K0158CATY001,3,no,ACN1400,YS3K0158ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4248,K0174,K,3K0174,K3,YS3K0174,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY001,40.8,YS3K0174CATY001,6,no,ACN1400,YS3K0174ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4760,K0178,K,4K0178,K4,YS4K0178,Trichospermum_pleiostigma,Trichospermum_pleiostigmaACN1400,CATY002,41.0,YS4K0178CATY002,2,no,ACN1400,YS4K0178ACN1400,Lycaenidae,,,Malvaceae,Trichospermum,pleiostigma,,MalvaTricplei,Lycaeninae,,Hypochrysops,,
4181,K0111,K,3K0111,K3,YS3K0111,Cyathea_contaminans,Cyathea_contaminansACN1848,CATY004,17.0,YS3K0111CATY004,1,yes,ACN1848,YS3K0111ACN1848,Noctuidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,Agaristinae,,Argyrolepidia,,
2691,K0003,K,1K0003,K1,YS1K0003,Elaeocarpus_sphaericus,Elaeocarpus_sphaericusACN9210,CATY003,18.0,YS1K0003CATY003,3,no,ACN9210,YS1K0003ACN9210,Thyrididae,,,Elaeocarpaceae,Elaeocarpus,sphaericus,,ElaeoElaespha,,,,,
4791,K0202,K,4K0202,K4,YS4K0202,Piper_gibbilimbum,Piper_gibbilimbumACN9403,CATY003,7.8,YS4K0202CATY003,3,no,ACN9403,YS4K0202ACN9403,Tortricidae,,,Piperaceae,Piper,gibbilimbum,,PiperPipegibb,,,,,
4172,K0110,K,3K0110,K3,YS3K0110,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY001,13.5,YS3K0110CATY001,18,no,ACN9403,YS3K0110ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4808,K0217,K,4K0217,K4,YS4K0217,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY001,13.6,YS4K0217CATY001,5,no,ACN9403,YS4K0217ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4809,K0217,K,4K0217,K4,YS4K0217,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY002,13.6,YS4K0217CATY002,1,no,ACN9403,YS4K0217ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4214,K0150,K,3K0150,K3,YS3K0150,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY002,14.2,YS3K0150CATY002,2,no,ACN9403,YS3K0150ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4816,K0220,K,4K0220,K4,YS4K0220,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY002,16.4,YS4K0220CATY002,2,no,ACN9403,YS4K0220ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4235,K0171,K,3K0171,K3,YS3K0171,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY001,19.6,YS3K0171CATY001,4,no,ACN9403,YS3K0171ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4240,K0172,K,3K0172,K3,YS3K0172,Cyathea_contaminans,Cyathea_contaminansACN9403,CATY001,25.0,YS3K0172CATY001,5,no,ACN9403,YS3K0172ACN9403,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4206,K0144,K,3K0144,K3,YS3K0144,Saurauia_poolei,Saurauia_pooleiACO0243,CATY001,7.5,YS3K0144CATY001,1,no,ACO0243,YS3K0144ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,Olethreutinae,,Lobesia,,
4200,K0130,K,3K0130,K3,YS3K0130,Saurauia_schumanniana,Saurauia_schumannianaACO0243,CATY001,12.1,YS3K0130CATY001,2,no,ACO0243,YS3K0130ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,schumanniana,,ActinSaurschu,Olethreutinae,,Lobesia,,
2713,K0017,K,1K0017,K1,YS1K0017,Saurauia_poolei,Saurauia_pooleiACO0243,CATY004,18.1,YS1K0017CATY004,1,no,ACO0243,YS1K0017ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,Olethreutinae,,Lobesia,,
4763,K0181,K,4K0181,K4,YS4K0181,Saurauia_schumanniana,Saurauia_schumannianaACO0243,CATY001,25.0,YS4K0181CATY001,2,no,ACO0243,YS4K0181ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,schumanniana,,ActinSaurschu,Olethreutinae,,Lobesia,,
4792,K0204,K,4K0204,K4,YS4K0204,Saurauia_poolei,Saurauia_pooleiACO0243,CATY001,29.6,YS4K0204CATY001,2,no,ACO0243,YS4K0204ACO0243,Tortricidae,,,Actinidiaceae,Saurauia,poolei,,ActinSaurpool,Olethreutinae,,Lobesia,,
4191,K0127,K,3K0127,K3,YS3K0127,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,10.0,YS3K0127CATY001,3,no,ACO0554,YS3K0127ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4171,K0110,K,3K0110,K3,YS3K0110,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,13.5,YS3K0110CATY001,8,no,ACO0554,YS3K0110ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4177,K0110,K,3K0110,K3,YS3K0110,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY005,13.5,YS3K0110CATY005,4,no,ACO0554,YS3K0110ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4810,K0217,K,4K0217,K4,YS4K0217,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY002,13.6,YS4K0217CATY002,4,no,ACO0554,YS4K0217ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4775,K0186,K,4K0186,K4,YS4K0186,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,13.7,YS4K0186CATY001,4,no,ACO0554,YS4K0186ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4776,K0186,K,4K0186,K4,YS4K0186,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY002,13.7,YS4K0186CATY002,1,no,ACO0554,YS4K0186ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4215,K0150,K,3K0150,K3,YS3K0150,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY002,14.2,YS3K0150CATY002,2,no,ACO0554,YS3K0150ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4231,K0166,K,3K0166,K3,YS3K0166,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,15.0,YS3K0166CATY001,1,no,ACO0554,YS3K0166ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4232,K0166,K,3K0166,K3,YS3K0166,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY002,15.0,YS3K0166CATY002,1,no,ACO0554,YS3K0166ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4779,K0189,K,4K0189,K4,YS4K0189,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY003,15.0,YS4K0189CATY003,2,no,ACO0554,YS4K0189ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4817,K0220,K,4K0220,K4,YS4K0220,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY002,16.4,YS4K0220CATY002,7,no,ACO0554,YS4K0220ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
4236,K0171,K,3K0171,K3,YS3K0171,Cyathea_contaminans,Cyathea_contaminansACO0554,CATY001,19.6,YS3K0171CATY001,2,no,ACO0554,YS3K0171ACO0554,Tortricidae,,,Cyatheaceae,Cyathea,contaminans,,CyathCyatcont,,,,,
