sample_code,PLOT,PLOT,HABITAT,PLOT_CODE,obs_id,proj_code,sp_code,obs_date,plant family,plant genus,plant species,code,INTERACTION,morphspecies,ordo,insect family,insect genus,insect species,qty
WS4C0699,C0699,C,PRIMARY,CP,234891,W-CATS,GEOM001,11/30/2010,Malvaceae,Commersonia,bartramia,Commbart,CommbartGEOM001,17.1,Lepidoptera,Crambidae,Parotis,marginata,1
WS4C0699,C0699,C,PRIMARY,CP,222069,W-CATS,GEOM130,11/30/2010,Malvaceae,Commersonia,bartramia,Commbart,CommbartGEOM130,17.1,Lepidoptera,Geometridae,Agathiopsis,maculata,1
WS4C0700,C0700,C,PRIMARY,CP,237165,W-CATS,THYR003,11/28/2010,Moraceae,Ficus,variegata,Ficuvari,FicuvariTHYR003,9.1,Lepidoptera,Thyrididae,Pharambara,splendida,1
WS4C0702,C0702,C,PRIMARY,CP,226597,W-CATS,CHOR002,12/1/2010,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR002,14.7,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WS4C0702,C0702,C,PRIMARY,CP,226622,W-CATS,CHOR002,12/1/2010,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR002,14.7,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WS4C0702,C0702,C,PRIMARY,CP,236657,W-CATS,CHOR014,12/1/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR014,14.7,Lepidoptera,Choreutidae,,,1
WS4C0707,C0707,C,PRIMARY,CP,232308,W-CATS,NOCT020,11/28/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaNOCT020,12.3,Lepidoptera,Pyralidae,Orthaga,percnodes,1
WS4C0707,C0707,C,PRIMARY,CP,235962,W-CATS,THYR001,11/28/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,12.3,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4C0707,C0707,C,PRIMARY,CP,222059,W-CATS,TORT062,11/28/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,12.3,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4C0707,C0707,C,PRIMARY,CP,233903,W-CATS,XXXX068,11/28/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX068,12.3,Lepidoptera,Gelechiidae,Dichomeris,,1
WS4C0709,C0709,C,PRIMARY,CP,235902,W-CATS,THYR005,11/28/2010,Euphorbiaceae,Macaranga,quadriglandulosa,Macaquad,MacaquadTHYR005,5.2,Lepidoptera,Thyrididae,Rhodoneura,aurata,1
WS4C0710,C0710,C,PRIMARY,CP,235932,W-CATS,THYR001,11/28/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,5,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4C2510,C2510,C,PRIMARY,CP,227116,W-CATS,CRAM114,11/24/2010,Convolvulaceae,Merremia,peltata,Merrpelt,MerrpeltCRAM114,,Lepidoptera,Crambidae,Hydriris,guadealis,1
WS4C2511,C2511,C,PRIMARY,CP,233715,W-CATS,NOCT085,11/24/2010,Malvaceae,Urena,lobata,Urenloba,UrenlobaNOCT085,,Lepidoptera,Noctuidae,,,1
WS4C2511,C2511,C,PRIMARY,CP,233713,W-CATS,NOCT085,11/24/2010,Malvaceae,Urena,lobata,Urenloba,UrenlobaNOCT085,,Lepidoptera,Noctuidae,,,1
WS4C2511,C2511,C,PRIMARY,CP,233716,W-CATS,NOCT085,11/24/2010,Malvaceae,Urena,lobata,Urenloba,UrenlobaNOCT085,,Lepidoptera,Noctuidae,,,1
WS4C2515,C2515,C,PRIMARY,CP,222612,W-CATS,PIER001,11/24/2007,Phyllanthaceae,Breynia,cernua,Breycern,BreycernPIER001,,Lepidoptera,Pieridae,Eurema,hecabe,1
WS4C2518,C2518,C,PRIMARY,CP,226619,W-CATS,CHOR002,11/24/2010,Moraceae,Ficus,sanguma,Ficusang,FicusangCHOR002,,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WS4C2521,C2521,C,PRIMARY,CP,226421,W-CATS,CHOR012,11/26/2010,Euphorbiaceae,Macaranga,quadriglandulosa,Macaquad,MacaquadCHOR012,,Lepidoptera,Choreutidae,Brenthia,,1
WS4C2522,C2522,C,PRIMARY,CP,226568,W-CATS,CHOR013,11/26/2010,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,,Lepidoptera,Choreutidae,,,1
WS4C2522,C2522,C,PRIMARY,CP,235765,W-CATS,NOCT094,11/26/2010,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuNOCT094,,Lepidoptera,Pyralidae,Paraphomia,disjuncta,1
WS4C2523,C2523,C,PRIMARY,CP,233289,W-CATS,TORT067,11/26/2010,Rutaceae,Melicope,elleryana,Melielle,MelielleTORT067,,Lepidoptera,Tortricidae,Homona,trachyptera,1
WS4C2534,C2534,C,PRIMARY,CP,245647,W-CATS,GEOM218,11/30/2010,Myrsinaceae,Embelia,cotinoides,Embecoti,EmbecotiGEOM218,,Lepidoptera,Geometridae,,,1
WS4D0838,D0838,D,PRIMARY,DP,234480,W-CATS,CHOR002,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR002,13.7,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WS4D0838,D0838,D,PRIMARY,DP,234473,W-CATS,CHOR002,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR002,13.7,Lepidoptera,Choreutidae,Brenthia,salaconia,1
WS4D0838,D0838,D,PRIMARY,DP,234479,W-CATS,CHOR003,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR003,13.7,Lepidoptera,Choreutidae,Brenthia,,1
WS4D0838,D0838,D,PRIMARY,DP,236654,W-CATS,CHOR014,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR014,13.7,Lepidoptera,Choreutidae,,,1
WS4D0838,D0838,D,PRIMARY,DP,234504,W-CATS,CHOR015,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR015,13.7,Lepidoptera,Choreutidae,,,1
WS4D0838,D0838,D,PRIMARY,DP,234502,W-CATS,CHOR015,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCHOR015,13.7,Lepidoptera,Choreutidae,,,1
WS4D0838,D0838,D,PRIMARY,DP,227102,W-CATS,CRAM113,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCRAM113,13.7,Lepidoptera,Crambidae,,,1
WS4D0838,D0838,D,PRIMARY,DP,225948,W-CATS,CRAM113,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungCRAM113,13.7,Lepidoptera,Crambidae,,,1
WS4D0838,D0838,D,PRIMARY,DP,237766,W-CATS,TORT138,3/11/2011,Moraceae,Ficus,pungens,Ficupung,FicupungTORT138,13.7,Lepidoptera,Pyralidae,Tirathaba,ruptilinea,1
WS4D0839,D0839,D,PRIMARY,DP,228590,W-CATS,LYCA006,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaLYCA006,13.5,Lepidoptera,Lycaenidae,Philiris,helena helena,1
WS4D0839,D0839,D,PRIMARY,DP,228563,W-CATS,THYR001,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,13.5,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4D0839,D0839,D,PRIMARY,DP,228561,W-CATS,THYR001,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,13.5,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4D0839,D0839,D,PRIMARY,DP,228564,W-CATS,THYR001,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,13.5,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4D0839,D0839,D,PRIMARY,DP,228882,W-CATS,TORT062,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,13.5,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0839,D0839,D,PRIMARY,DP,228585,W-CATS,TORT062,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,13.5,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0839,D0839,D,PRIMARY,DP,228583,W-CATS,TORT062,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,13.5,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0839,D0839,D,PRIMARY,DP,229023,W-CATS,XXXX021,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX021,13.5,Lepidoptera,Pyralidae,Unadophanes,trissomita,1
WS4D0839,D0839,D,PRIMARY,DP,229027,W-CATS,XXXX048,3/10/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX048,13.5,Lepidoptera,Gelechiidae,Dichomeris,ochreoviridella,1
WS4D0840,D0840,D,PRIMARY,DP,228503,W-CATS,CRAM120,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuCRAM120,43.5,Lepidoptera,Crambidae,,,1
WS4D0840,D0840,D,PRIMARY,DP,225961,W-CATS,CRAM120,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuCRAM120,43.5,Lepidoptera,Crambidae,,,1
WS4D0840,D0840,D,PRIMARY,DP,237432,W-CATS,GEOM053,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuGEOM053,43.5,Lepidoptera,Geometridae,Paradromulia,xylinopa,1
WS4D0840,D0840,D,PRIMARY,DP,233992,W-CATS,GEOM072,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuGEOM072,43.5,Lepidoptera,Geometridae,Thalassodes,sundissepta,1
WS4D0840,D0840,D,PRIMARY,DP,231211,W-CATS,GEOM146,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuGEOM146,43.5,Lepidoptera,Geometridae,,,1
WS4D0840,D0840,D,PRIMARY,DP,227930,W-CATS,GEOM191,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuGEOM191,43.5,Lepidoptera,Geometridae,Aeolochroma,,1
WS4D0840,D0840,D,PRIMARY,DP,227411,W-CATS,GEOM191,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuGEOM191,43.5,Lepidoptera,Geometridae,Aeolochroma,,1
WS4D0840,D0840,D,PRIMARY,DP,227575,W-CATS,IMMI008,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuIMMI008,43.5,Lepidoptera,Immidae,,,1
WS4D0840,D0840,D,PRIMARY,DP,227580,W-CATS,LYMA010,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA010,43.5,Lepidoptera,Lymantriidae,Orgyia,,1
WS4D0840,D0840,D,PRIMARY,DP,231190,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,228381,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,228382,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,228384,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,228380,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,235029,W-CATS,LYMA034,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuLYMA034,43.5,Lepidoptera,Pyralidae,Sacada,albioculalis,1
WS4D0840,D0840,D,PRIMARY,DP,232964,W-CATS,PYRA062,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuPYRA062,43.5,Lepidoptera,Pyralidae,,,1
WS4D0840,D0840,D,PRIMARY,DP,231183,W-CATS,TORT008,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT008,43.5,Lepidoptera,Tortricidae,Adoxophyes,templana,1
WS4D0840,D0840,D,PRIMARY,DP,233298,W-CATS,TORT022,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT022,43.5,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WS4D0840,D0840,D,PRIMARY,DP,233177,W-CATS,TORT022,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT022,43.5,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WS4D0840,D0840,D,PRIMARY,DP,234701,W-CATS,TORT022,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT022,43.5,Lepidoptera,Tortricidae,Adoxophyes,thoracica,1
WS4D0840,D0840,D,PRIMARY,DP,228641,W-CATS,TORT051,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT051,43.5,Lepidoptera,Tortricidae,Homona,phanaea,1
WS4D0840,D0840,D,PRIMARY,DP,237114,W-CATS,TORT051,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT051,43.5,Lepidoptera,Tortricidae,Homona,phanaea,1
WS4D0840,D0840,D,PRIMARY,DP,234702,W-CATS,TORT051,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT051,43.5,Lepidoptera,Tortricidae,Homona,phanaea,1
WS4D0840,D0840,D,PRIMARY,DP,235489,W-CATS,TORT051,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT051,43.5,Lepidoptera,Tortricidae,Homona,phanaea,1
WS4D0840,D0840,D,PRIMARY,DP,228640,W-CATS,TORT051,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT051,43.5,Lepidoptera,Tortricidae,Homona,phanaea,1
WS4D0840,D0840,D,PRIMARY,DP,231703,W-CATS,TORT066,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT066,43.5,Lepidoptera,Tortricidae,Adoxophyes,,1
WS4D0840,D0840,D,PRIMARY,DP,234781,W-CATS,TORT067,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT067,43.5,Lepidoptera,Tortricidae,Homona,trachyptera,1
WS4D0840,D0840,D,PRIMARY,DP,235779,W-CATS,TORT085,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT085,43.5,Lepidoptera,Tortricidae,Homona,aestivana,1
WS4D0840,D0840,D,PRIMARY,DP,234784,W-CATS,TORT120,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT120,43.5,Lepidoptera,Peleopodidae,Acria,sciogramma,1
WS4D0840,D0840,D,PRIMARY,DP,226500,W-CATS,TORT191,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT191,43.5,Lepidoptera,,,,1
WS4D0840,D0840,D,PRIMARY,DP,228653,W-CATS,TORT195,10/28/2011,Fabaceae,Intsia,bijuga,Intsbiju,IntsbijuTORT195,43.5,Lepidoptera,Tortricidae,,,1
WS4D0841,D0841,D,PRIMARY,DP,229041,W-CATS,XXXX068,3/4/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX068,7.7,Lepidoptera,Gelechiidae,Dichomeris,,1
WS4D0842,D0842,D,PRIMARY,DP,231659,W-CATS,PSYC016,10/28/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuPSYC016,5.2,Lepidoptera,Psychidae,Mahasena,andamana,1
WS4D0842,D0842,D,PRIMARY,DP,228517,W-CATS,TORT209,10/28/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuTORT209,5.2,Lepidoptera,Tortricidae,,,1
WS4D0843,D0843,D,PRIMARY,DP,229022,W-CATS,XXXX021,3/10/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuXXXX021,10.3,Lepidoptera,Pyralidae,Unadophanes,trissomita,1
WS4D0844,D0844,D,PRIMARY,DP,233577,W-CATS,PYRA058,3/13/2011,Moraceae,Artocarpus,camansi,Artocama,ArtocamaPYRA058,16.3,Lepidoptera,Pyralidae,,,1
WS4D0844,D0844,D,PRIMARY,DP,227544,W-CATS,PYRA058,3/13/2011,Moraceae,Artocarpus,camansi,Artocama,ArtocamaPYRA058,16.3,Lepidoptera,Pyralidae,,,1
WS4D0846,D0846,D,PRIMARY,DP,236965,W-CATS,GRAC009,3/6/2011,Euphorbiaceae,Macaranga,quadriglandulosa,Macaquad,MacaquadGRAC009,5.9,Lepidoptera,Gracillariidae,,,1
WS4D0847,D0847,D,PRIMARY,DP,227530,W-CATS,XXXX140,3/6/2011,Malvaceae,Commersonia,bartramia,Commbart,CommbartXXXX140,16.8,Lepidoptera,,,,1
WS4D0847,D0847,D,PRIMARY,DP,227529,W-CATS,XXXX140,3/6/2011,Malvaceae,Commersonia,bartramia,Commbart,CommbartXXXX140,16.8,Lepidoptera,,,,1
WS4D0847,D0847,D,PRIMARY,DP,235735,W-CATS,XXXX140,3/6/2011,Malvaceae,Commersonia,bartramia,Commbart,CommbartXXXX140,16.8,Lepidoptera,,,,1
WS4D0847,D0847,D,PRIMARY,DP,227527,W-CATS,XXXX140,3/6/2011,Malvaceae,Commersonia,bartramia,Commbart,CommbartXXXX140,16.8,Lepidoptera,,,,1
WS4D0847,D0847,D,PRIMARY,DP,227489,W-CATS,XXXX140,3/6/2011,Malvaceae,Commersonia,bartramia,Commbart,CommbartXXXX140,16.8,Lepidoptera,,,,1
WS4D0848,D0848,D,PRIMARY,DP,237053,W-CATS,THYR001,3/6/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTHYR001,9.6,Lepidoptera,Thyrididae,Mellea,ordinaria,1
WS4D0848,D0848,D,PRIMARY,DP,228895,W-CATS,TORT062,3/6/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,9.6,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0852,D0852,D,PRIMARY,DP,234493,W-CATS,CHOR003,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariCHOR003,8.3,Lepidoptera,Choreutidae,Brenthia,,1
WS4D0854,D0854,D,PRIMARY,DP,226924,W-CATS,XXXX135,3/6/2011,Ulmaceae,Trema,orientalis,Tremorie,TremorieXXXX135,12.8,Lepidoptera,Elachistidae,Zaratha,,1
WS4D0854,D0854,D,PRIMARY,DP,227519,W-CATS,XXXX135,3/6/2011,Ulmaceae,Trema,orientalis,Tremorie,TremorieXXXX135,12.8,Lepidoptera,Elachistidae,Zaratha,,1
WS4D0854,D0854,D,PRIMARY,DP,247149,W-CATS,XXXX241,3/7/2011,Ulmaceae,Trema,orientalis,Tremorie,TremorieXXXX241,12.8,Lepidoptera,,,,1
WS4D0856,D0856,D,PRIMARY,DP,245571,W-CATS,CHOR006,3/8/2010,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaCHOR006,17.8,Lepidoptera,Choreutidae,,,1
WS4D0856,D0856,D,PRIMARY,DP,237063,W-CATS,GRAC009,3/6/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaGRAC009,17.8,Lepidoptera,Gracillariidae,,,1
WS4D0856,D0856,D,PRIMARY,DP,228885,W-CATS,TORT062,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,17.8,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0856,D0856,D,PRIMARY,DP,228892,W-CATS,TORT062,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,17.8,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0856,D0856,D,PRIMARY,DP,228890,W-CATS,TORT062,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaTORT062,17.8,Lepidoptera,Thyrididae,Addaea,pusilla,1
WS4D0856,D0856,D,PRIMARY,DP,228961,W-CATS,XXXX048,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX048,17.8,Lepidoptera,Gelechiidae,Dichomeris,ochreoviridella,1
WS4D0856,D0856,D,PRIMARY,DP,228962,W-CATS,XXXX048,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX048,17.8,Lepidoptera,Gelechiidae,Dichomeris,ochreoviridella,1
WS4D0856,D0856,D,PRIMARY,DP,229045,W-CATS,XXXX068,3/8/2011,Euphorbiaceae,Macaranga,tanarius,Macatana,MacatanaXXXX068,17.8,Lepidoptera,Gelechiidae,Dichomeris,,1
WS4D0857,D0857,D,PRIMARY,DP,231197,W-CATS,CHOR013,3/6/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,12,Lepidoptera,Choreutidae,,,1
WS4D0857,D0857,D,PRIMARY,DP,229044,W-CATS,XXXX068,3/6/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuXXXX068,12,Lepidoptera,Gelechiidae,Dichomeris,,1
WS4D0858,D0858,D,PRIMARY,DP,234482,W-CATS,CHOR003,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariCHOR003,5.5,Lepidoptera,Choreutidae,Brenthia,,1
WS4D0858,D0858,D,PRIMARY,DP,234486,W-CATS,CHOR003,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariCHOR003,5.5,Lepidoptera,Choreutidae,Brenthia,,1
WS4D0860,D0860,D,PRIMARY,DP,228948,W-CATS,CRAM051,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiCRAM051,40.9,Lepidoptera,Crambidae,Orthospila,,1
WS4D0860,D0860,D,PRIMARY,DP,228947,W-CATS,CRAM051,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiCRAM051,40.9,Lepidoptera,Crambidae,Orthospila,,1
WS4D0860,D0860,D,PRIMARY,DP,228906,W-CATS,CRAM076,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiCRAM076,40.9,Lepidoptera,Crambidae,Pleuroptya,sellalis,1
WS4D0860,D0860,D,PRIMARY,DP,229016,W-CATS,GEOM034,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM034,40.9,Lepidoptera,Geometridae,Symmacra,solidaria ochrea,1
WS4D0860,D0860,D,PRIMARY,DP,237435,W-CATS,GEOM132,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGEOM132,40.9,Lepidoptera,Nolidae,Giaura,leucophaea,1
WS4D0860,D0860,D,PRIMARY,DP,247043,W-CATS,GRAC018,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiGRAC018,40.9,Lepidoptera,Gracillariidae,,,1
WS4D0860,D0860,D,PRIMARY,DP,226347,W-CATS,LYCA024,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiLYCA024,40.9,Lepidoptera,Lycaenidae,Hypochrysops,pythias,1
WS4D0860,D0860,D,PRIMARY,DP,227477,W-CATS,THYR009,3/7/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiTHYR009,40.9,Lepidoptera,Noctuidae,Homodes,iomolybda,1
WS4D0862,D0862,D,PRIMARY,DP,234506,W-CATS,CHOR013,3/4/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,9.8,Lepidoptera,Choreutidae,,,1
WS4D0862,D0862,D,PRIMARY,DP,231195,W-CATS,CHOR013,3/4/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,9.8,Lepidoptera,Choreutidae,,,1
WS4D0862,D0862,D,PRIMARY,DP,231196,W-CATS,CHOR013,3/4/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,9.8,Lepidoptera,Choreutidae,,,1
WS4D0862,D0862,D,PRIMARY,DP,234503,W-CATS,CHOR013,3/4/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuCHOR013,9.8,Lepidoptera,Choreutidae,,,1
WS4D0862,D0862,D,PRIMARY,DP,236140,W-CATS,LYCA006,3/4/2011,Euphorbiaceae,Macaranga,aleuritoides,Macaaleu,MacaaleuLYCA006,9.8,Lepidoptera,Lycaenidae,Philiris,helena helena,1
WS4D0863,D0863,D,PRIMARY,DP,229017,W-CATS,CRAM050,3/8/2011,Rubiaceae,Sarcocephalus,coadunatus,Sarccoad,SarccoadCRAM050,12.2,Lepidoptera,Crambidae,Parotis,tricoloralis,1
WS4D0864,D0864,D,PRIMARY,DP,226337,W-CATS,TORT071,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariTORT071,8.4,Lepidoptera,Immidae,Moca,congrualis,1
WS4D0866,D0866,D,PRIMARY,DP,236129,W-CATS,CRAM006,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariCRAM006,5.1,Lepidoptera,Crambidae,Talanga,sexpunctalis,1
WS4D0866,D0866,D,PRIMARY,DP,228570,W-CATS,CRAM008,3/4/2011,Moraceae,Ficus,variegata,Ficuvari,FicuvariCRAM008,5.1,Lepidoptera,Crambidae,Glyphodes,stolalis,1
WS4D0869,D0869,D,PRIMARY,DP,237152,W-CATS,NOCT046,3/4/2011,Urticaceae,Leucosyke,australis,Leucaust,LeucaustNOCT046,6.3,Lepidoptera,Noctuidae,Hypena,isogona,1
WS4D0872,D0872,D,PRIMARY,DP,228949,W-CATS,CRAM051,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiCRAM051,26,Lepidoptera,Crambidae,Orthospila,,1
WS4D0872,D0872,D,PRIMARY,DP,231205,W-CATS,NOLI007,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiNOLI007,26,Lepidoptera,Nolidae,Etanna,vittalis,1
WS4D0872,D0872,D,PRIMARY,DP,225996,W-CATS,NOLI007,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiNOLI007,26,Lepidoptera,Nolidae,Etanna,vittalis,1
WS4D0872,D0872,D,PRIMARY,DP,227377,W-CATS,NOLI007,3/9/2010,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiNOLI007,26,Lepidoptera,Nolidae,Etanna,vittalis,1
WS4D0872,D0872,D,PRIMARY,DP,227160,W-CATS,NOLI007,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiNOLI007,26,Lepidoptera,Nolidae,Etanna,vittalis,1
WS4D0872,D0872,D,PRIMARY,DP,231202,W-CATS,NOLI007,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiNOLI007,26,Lepidoptera,Nolidae,Etanna,vittalis,1
WS4D0872,D0872,D,PRIMARY,DP,233925,W-CATS,PYRA021,3/9/2011,Malvaceae,Trichospermum,pleiostigma,Tricplei,TricpleiPYRA021,26,Lepidoptera,Crambidae,Orthospila,,1
